scenario,time,capability_frontier_ratio,output_per_person_growth,wage_growth,net_interest,labor_income_share,ai_services_counterfactual_ratio,output_counterfactual_ratio,wage_counterfactual_ratio,consumption_counterfactual_ratio
"Monopoly, chi = 7.5",10.125,0.9372017298427535,0.0031193496912762008,0.004381707007998891,0.04001085220736729,0.0506071985788569,0.12212002771555208,0.18913739050758174,0.36671633636092,0.8981448063357944
"Monopoly, chi = 7.5",10.25,0.9375446873776857,0.003166477103160925,0.0044202182445421435,0.0400813050532004,0.05061515749141325,0.12092416576408994,0.18724296925685396,0.36418735283806736,0.8889134881575365
"Monopoly, chi = 7.5",10.375,0.93788540792024,0.0032133938117955034,0.004458531449999208,0.04015132817474312,0.05062306317337642,0.11974180180941271,0.1853706389802708,0.3616803054257417,0.8797940837020575
"Monopoly, chi = 7.5",10.5,0.9382239089679694,0.003260100159211264,0.004496647425813925,0.04022092441874099,0.05063091568109864,0.11857276173722844,0.18352010196555357,0.35919495920727845,0.8707850037283317
"Monopoly, chi = 7.5",10.625,0.9385602078545021,0.0033065965004900636,0.0045345669751582765,0.0402900966106305,0.05063871507373507,0.11741687395973432,0.18169106507080773,0.35673108227092654,0.8618846850418184
"Monopoly, chi = 7.5",10.75,0.938894321754423,0.003352883203006172,0.0045722909025918725,0.04035884755575468,0.050646461414161584,0.1162739693588765,0.17988323962074174,0.35428844563141926,0.8530915899102651
"Monopoly, chi = 7.5",10.875,0.9392262676800017,0.0033989606467147724,0.004609820014247968,0.040427180037829524,0.05065415476730508,0.11514388127205476,0.1780963413689796,0.3518668232391285,0.8444042057456623
"Monopoly, chi = 7.5",11.0,0.9395560624883006,0.003444829223111438,0.004647155117348468,0.04049509682093283,0.05066179520179638,0.11402644542616791,0.17633009038080563,0.34946599188085087,0.8358210444747272
"Monopoly, chi = 7.5",11.125,0.9398837228787922,0.0034904893354243327,0.004684297020342178,0.04056260064827395,0.050669382788590095,0.11292149992228262,0.17458421099459506,0.3470857311854817,0.8273406422245881
"Monopoly, chi = 7.5",11.25,0.9402092653967561,0.0035359413980555485,0.004721246532661401,0.04062969424293203,0.05067691760144506,0.11182888518552783,0.17285843172993157,0.3447258235566729,0.8189615588028437
"Monopoly, chi = 7.5",11.375,0.9405327064360571,0.0035811858361121532,0.00475800446452429,0.040696380308412564,0.05068439971723731,0.11074844392762412,0.17115248521547058,0.3423860541306367,0.8106823772570318
"Monopoly, chi = 7.5",11.5,0.9408540622372578,0.003626223085561456,0.004794571627055978,0.040762661527570465,0.05069182921471578,0.10968002112408193,0.16946610813999263,0.3400662107649098,0.8025017035322064
"Monopoly, chi = 7.5",11.625,0.9411733488940741,0.0036710535922651177,0.004830948831833128,0.04082854056445409,0.050699206176061946,0.10862346395693541,0.16779904115043937,0.3377660839531916,0.794418165920315
"Monopoly, chi = 7.5",11.75,0.9414905823503195,0.0037156778123149355,0.004867136891099524,0.040894020062832215,0.05070653068525565,0.10757862180345261,0.16615102882132937,0.335485466837,0.7864304147960467
"Monopoly, chi = 7.5",11.875,0.9418057784046509,0.00376009621130085,0.00490313661742911,0.040959102647453685,0.05071380282908538,0.10654534618300947,0.16452181955996337,0.33322415512816644,0.7785371221030484
"Monopoly, chi = 7.5",12.0,0.9421189527113896,0.003804309264122666,0.004938948823669818,0.04102379092394422,0.050721022696844975,0.10552349073185777,0.1629111655548889,0.33098194708948675,0.7707369810123345
"Monopoly, chi = 7.5",12.125,0.9424301207802764,0.0038483174549590396,0.004974574322969709,0.04108808747831896,0.050728190379642456,0.1045129111735147,0.16131882271806106,0.32875864350612266,0.7630287055617339
"Monopoly, chi = 7.5",12.25,0.9427392979817338,0.0038921212764593616,0.005010013928396275,0.041151994878464354,0.050735305971660316,0.10351346527188557,0.15974455060055426,0.3265540476188135,0.7554110301914094
"Monopoly, chi = 7.5",12.375,0.9430464995438228,0.003935721230132422,0.005045268453183709,0.041215515672665154,0.05074236956848745,0.10252501281978887,0.15818811236322122,0.32436796513279914,0.7478827095010738
"Monopoly, chi = 7.5",12.5,0.9433517405577347,0.003979117825490967,0.005080338710323047,0.04127865239118056,0.05074938126848879,0.10154741558665535,0.15664927468472858,0.3222002041383511,0.7404425177627549
"Monopoly, chi = 7.5",12.625,0.9436550359770219,0.004022311580130111,0.005115225512647165,0.04134140754559111,0.05075634117195331,0.10058053730231659,0.1551278077253948,0.3200505751081493,0.7330892486553922
"Monopoly, chi = 7.5",12.75,0.9439564006189806,0.004065303019481287,0.005149929672742137,0.0414037836289155,0.05076324938100508,0.09962424362147582,0.1536234850616794,0.3179188908529574,0.7258217148889056
"Monopoly, chi = 7.5",12.875,0.9442558491683927,0.004108092676218401,0.005184452002673283,0.04146578311659506,0.05077010600040538,0.09867840208792587,0.15213608362041955,0.31580496647546863,0.7186387478271768
"Monopoly, chi = 7.5",13.0,0.9445533961751168,0.004150681090600243,0.005218793314210914,0.04152740846523856,0.05077691113608307,0.09774288211975875,0.15066538364573495,0.31370861936978717,0.7115391972450205
"Monopoly, chi = 7.5",13.125,0.9448490560596513,0.004193068809591707,0.005252954418401058,0.041588662114292824,0.05078366489663316,0.0968175549614393,0.14921116861516634,0.3116296691478602,0.7045219308862573
"Monopoly, chi = 7.5",13.25,0.945142843111296,0.004235256387137312,0.005286936125755347,0.04164954648499579,0.050790367392064155,0.09590229367293301,0.1477732252130174,0.309567937646213,0.6975858342496427
"Monopoly, chi = 7.5",13.375,0.9454347714909397,0.004277244383708802,0.005320739246048559,0.04171006398104039,0.05079701873427799,0.09499697309028658,0.1463513432601569,0.3075232488700802,0.6907298102074054
"Monopoly, chi = 7.5",13.5,0.9457248552331696,0.004319033365967692,0.0053543645881785045,0.04177021698900023,0.05080361903732227,0.0941014698001848,0.14494531566538815,0.30549542896698856,0.6839527787085312
"Monopoly, chi = 7.5",13.625,0.9460131082449516,0.004360623906969619,0.0053878129603180565,0.041830007877470654,0.05081016841631431,0.09321566212028569,0.1435549383860715,0.3034843062132634,0.6772536765237285
"Monopoly, chi = 7.5",13.75,0.946299544310658,0.004402016585361582,0.005421085169521134,0.04188943899860112,0.05081666698883855,0.09233943005816495,0.14218001035602135,0.30148971095224675,0.670631456861607
"Monopoly, chi = 7.5",13.875,0.9465841770897347,0.0044432119857635,0.00545418202197151,0.04194851268686056,0.05082311487347962,0.09147265530227505,0.1408203334628042,0.2995114756030666,0.6640850891824991
"Monopoly, chi = 7.5",14.0,0.9468670201205098,0.004484210698151186,0.005487104322686663,0.042007231260121014,0.050829512190768866,0.0906152211813613,0.1394757124768794,0.2975494345990777,0.657613558825659
"Monopoly, chi = 7.5",14.125,0.9471480868207948,0.004525013317776233,0.005519852875515573,0.042065597019544126,0.05083585906288185,0.08976701264740512,0.13814595501695,0.29560342437764275,0.6512158667790235
"Monopoly, chi = 7.5",14.25,0.9474273904878412,0.0045656204451857375,0.005552428483189627,0.04212361224921095,0.050842155613065494,0.08892791625102767,0.13683087150407916,0.2936732833532737,0.6448910294096695
"Monopoly, chi = 7.5",14.375,0.9477049443024229,0.004606032685559296,0.00558483194699877,0.042181279217346004,0.050848401966753345,0.0880978201085685,0.13553027510312224,0.29175885187101414,0.638638078143714
"Monopoly, chi = 7.5",14.5,0.9479807613265385,0.004646250649122904,0.005617064067059803,0.04223860017509046,0.050854598250083594,0.08727661389197244,0.13424398169938873,0.2898599722109272,0.6324560592886143
"Monopoly, chi = 7.5",14.625,0.9482548545077704,0.004686274950427884,0.005649125641957593,0.042295577357843325,0.0508607445911509,0.08646418878989268,0.1329718098313739,0.2879764885272757,0.6263440336842102
"Monopoly, chi = 7.5",14.75,0.9485272366786672,0.004726106208492617,0.0056810174688636805,0.04235221298469116,0.05086684111922157,0.0856604374964206,0.1317135806659478,0.28610824684927516,0.6203010765215093
"Monopoly, chi = 7.5",14.875,0.9487979205579601,0.004765745046625603,0.00571274034347756,0.04240850925854445,0.05087288796469836,0.08486525418259289,0.1304691179474382,0.28425509504296076,0.6143262770629823
"Monopoly, chi = 7.5",15.0,0.949066918755756,0.004805192091524271,0.005744295059561189,0.04246446836785145,0.050878885260813335,0.08407853446631854,0.1292382479443304,0.28241688276806354,0.6084187383513601
"Monopoly, chi = 7.5",15.125,0.9493342437638945,0.004844447975070473,0.00577568240998428,0.0425200924824566,0.050884833138951195,0.08330017541759153,0.1280207994504172,0.2805934615164259,0.6025775771419974
"Monopoly, chi = 7.5",15.25,0.9495999079657104,0.004883513332652917,0.005806903185829295,0.04257538375711063,0.05089073173227505,0.08253007551104208,0.12681660370520922,0.27878468452841443,0.5968019235109077
"Monopoly, chi = 7.5",15.375,0.9498639236458277,0.004922388801372752,0.005837958175415507,0.042630344335077716,0.05089658117952636,0.08176813459196704,0.12562549433508133,0.27699040673849107,0.5910909205434554
"Monopoly, chi = 7.5",15.5,0.9501263029730224,0.004961075023184471,0.00586884816609541,0.04268497634099325,0.0509023816170554,0.08101425389047279,0.12444730736876992,0.27521048483416266,0.5854437243344249
"Monopoly, chi = 7.5",15.625,0.9503870580040119,0.004999572644385439,0.005899573944022048,0.042739281881996924,0.050908133179843246,0.08026833599894258,0.12328188119636974,0.27344477722830673,0.5798595037529346
"Monopoly, chi = 7.5",15.75,0.9506462007002414,0.0050378823125006465,0.005930136292424309,0.042793263054189096,0.05091383600846524,0.07953028481461275,0.12212905647507598,0.27169314394912747,0.5743374399952965
"Monopoly, chi = 7.5",15.875,0.9509037429202019,0.00507600467769424,0.005960535992430409,0.04284692193926368,0.050919490245245815,0.07880000553710015,0.12098867611949894,0.2699554466585561,0.5688767264847976
"Monopoly, chi = 7.5",16.0,0.9511596964066782,0.005113940395333401,0.005990773824566665,0.04290026059896529,0.05092509602791106,0.07807740468574657,0.11986058532230028,0.2682315487171579,0.5634765688917172
"Monopoly, chi = 7.5",16.125,0.9514140728069929,0.005151690122225958,0.006020850566665307,0.04295328108301,0.05093065349821846,0.07736239002958728,0.11874463144114387,0.2665213150431356,0.5581361846163422
"Monopoly, chi = 7.5",16.25,0.9516668836748811,0.005189254516235507,0.006050766993670991,0.043005985429604945,0.05093616280242464,0.07665487057241026,0.11764066397015709,0.2648246120994476,0.5528548026120952
"Monopoly, chi = 7.5",16.375,0.9519181404531002,0.005226634239718767,0.0060805238796324615,0.043058375657978154,0.05094162408275042,0.07595475657242191,0.11654853456462727,0.2631413079641041,0.547631663430355
"Monopoly, chi = 7.5",16.5,0.9521678544846284,0.005263829957517954,0.006110121996606691,0.04311045377264193,0.0509470374819725,0.07526195950080715,0.11546809697211241,0.26147127225471606,0.5424660188837508
"Monopoly, chi = 7.5",16.625,0.9524160370236426,0.005300842334803089,0.006139562113454197,0.043162221767688774,0.05095240314813788,0.07457639200386396,0.11439920696921839,0.2598143760602471,0.5373571317333592
"Monopoly, chi = 7.5",16.75,0.9526626992242843,0.00533767203931318,0.006168844997148396,0.043213681621840055,0.05095772122883208,0.07389796790778094,0.11334172236386142,0.25817049197492214,0.5323042756468443
"Monopoly, chi = 7.5",16.875,0.952907852135848,0.005374319742507652,0.006197971413482534,0.043264835296071794,0.05096299186828864,0.07322660222012084,0.11229550299238718,0.25653949412369953,0.5273067351310535
"Monopoly, chi = 7.5",17.0,0.9531515067202976,0.005410786116103937,0.006226942125116379,0.043315684740686755,0.05096821521528405,0.0725622110699407,0.11126041062315356,0.2549212580405401,0.5223638050914725
"Monopoly, chi = 7.5",17.125,0.9533936738500113,0.005447071832529759,0.006255757891860187,0.043366231894123766,0.050973391421667,0.071904711700947,0.11023630894125672,0.25331566067271766,0.5174747907189934
"Monopoly, chi = 7.5",17.25,0.953634364292723,0.005483177568135899,0.006284419472562896,0.04341647867624285,0.050978520634493395,0.07125402249106572,0.10922306357368848,0.251722580449489,0.5126390075424352
"Monopoly, chi = 7.5",17.375,0.9538735887268955,0.0055191040001775485,0.0063129276234128815,0.04346642699454539,0.050983603002996904,0.07061006290031452,0.1082205420051151,0.25014189717730445,0.5078557810397696
"Monopoly, chi = 7.5",17.5,0.9541113577474716,0.005554851805628032,0.006341283097277474,0.04351607874640556,0.05098863868104144,0.0699727534488536,0.10722861353983658,0.24857349200647094,0.503124446434726
"Monopoly, chi = 7.5",17.625,0.9543476818525674,0.005590421664018242,0.00636948664537375,0.04356543581306217,0.050993627820045816,0.06934201572759481,0.10624714931360882,0.24701724747769332,0.4984443487010004
"Monopoly, chi = 7.5",17.75,0.9545825714462184,0.005625814257065887,0.006397539017098885,0.043614500060470116,0.05099857056977363,0.06871777238260583,0.10527602226544126,0.24547304750419788,0.49381484240034046
"Monopoly, chi = 7.5",17.875,0.9548160368517034,0.0056610302658849565,0.00642544095843881,0.04366327334481589,0.05100346708462198,0.06809994706982944,0.10431510706434893,0.24394077728099356,0.4892352913425719
"Monopoly, chi = 7.5",18.0,0.9550480883056998,0.005696070372257499,0.00645319321273076,0.04371175750973229,0.05100831752026078,0.06748846445436898,0.10336428010414389,0.24242032330246063,0.48470506852163636
"Monopoly, chi = 7.5",18.125,0.9552787359481306,0.005730935261005447,0.006480796522083105,0.04375995438153049,0.05101312202787459,0.06688325022324779,0.10242341951874798,0.2409115734131308,0.48022355613339235
"Monopoly, chi = 7.5",18.25,0.9555079898380794,0.005765625616649503,0.006508251625463157,0.04380786577590241,0.05101788076187295,0.06628423103249745,0.10149240509765779,0.239414416697036,0.47579014519375756
"Monopoly, chi = 7.5",18.375,0.9557358599554295,0.0058001421230635805,0.006535559258517647,0.04385549349841955,0.05102259388037674,0.0656913344958828,0.10057111826487423,0.2379287434680431,0.4714042354108916
"Monopoly, chi = 7.5",18.5,0.9559623561872554,0.005834485466586269,0.006562720155421441,0.04390283933821158,0.05102726153760865,0.06510448919912198,0.09965944209674334,0.23645444532403442,0.4670652352189595
"Monopoly, chi = 7.5",18.625,0.9561874883364572,0.0058686563342956735,0.00658973504790833,0.04394990507149653,0.05103188388789458,0.06452362466998617,0.0987572612726904,0.23499141509134633,0.4627725615388276
"Monopoly, chi = 7.5",18.75,0.956411266130562,0.005902655412073272,0.006616604664160506,0.04399669246528448,0.051036461089952065,0.06394867134796531,0.09786446202544888,0.2335395467672862,0.45852563953833964
"Monopoly, chi = 7.5",18.875,0.9566336992130386,0.005936483386611304,0.0066433297300097045,0.04404320327322746,0.05104099330183335,0.06337956058862676,0.09698093214412669,0.2320987355489603,0.4543239026086867
"Monopoly, chi = 7.5",19.0,0.9568547971393249,0.005970140946525736,0.006669910969630371,0.044089439233511066,0.051045480678231295,0.0628162246650981,0.09610656097289497,0.23066887785472193,0.4501667923201681
"Monopoly, chi = 7.5",19.125,0.9570745693907093,0.006003628779265773,0.006696349103750173,0.04413540207488696,0.05104992337757064,0.062258596721849385,0.09524123933736564,0.2292498712262823,0.44605375809063325
"Monopoly, chi = 7.5",19.25,0.9572930253727088,0.006036947571522638,0.006722644849912175,0.044181093515718625,0.05105432156075979,0.06170661077017106,0.09438485953436482,0.227841614334093,0.4419842571078966
"Monopoly, chi = 7.5",19.375,0.9575101744031713,0.0060700980121371996,0.006748798924220528,0.044226515258240506,0.05105867538413536,0.0611602017022827,0.09353731535003822,0.2264440070301797,0.43795775436855283
"Monopoly, chi = 7.5",19.5,0.9577260257243131,0.006103080789462032,0.006774812039818528,0.04427166899380856,0.05106298500563168,0.06061930525281631,0.0926985019981557,0.2250569502681322,0.4339737223954093
